url,name,price,num_reviews,Description,ASIN,Manufacturer,rating
https://www.amazon.in/Wesley-Spartan-Hiking-Raincover-Organiser/dp/B098QFF5TJ/ref=sr_1_61?crid=2M096C61O4MLT&keywords=bags&qid=1690704218&sprefix=ba%2Caps%2C283&sr=8-61,Wesley Spartan Unisex Travel Hiking Laptop,749,"1,580",Wesley Spartan Unisex Travel Hiking Laptop Bag fits Upto 17.3 inch with Raincover and Internal Organiser Backpack Rucksack College Bag,B098QFF5TJ,Wesley,4.1
https://www.amazon.in/AirCase-C34-Laptop-Backpack-Women/dp/B07QN4KXWG/ref=sr_1_62?crid=2M096C61O4MLT&keywords=bags&qid=1690704218&sprefix=ba%2Caps%2C283&sr=8-62,AirCase Laptop,929,865,,B07QN4KXWG,AirCase,3.8
https://www.amazon.in/AUXTER-BLACKY-Duffel-Emboss-Black/dp/B07F2H25NP/ref=sr_1_63?crid=2M096C61O4MLT&keywords=bags&qid=1690704218&sprefix=ba%2Caps%2C283&sr=8-63,AUXTER Faux Leather 23 Cms Duffle,429,"9,255",,B07F2H25NP,Visit the AUXTER Store,4.3
https://www.amazon.in/Nelle-Harper-Womens-Sling-Green/dp/B07JGQM7DC/ref=sr_1_64?crid=2M096C61O4MLT&keywords=bags&qid=1690704218&sprefix=ba%2Caps%2C283&sr=8-64,Nelle Harper Women's Handbag,809,"1,913",Team it with a dress and a pair of nice flat shoes for that cute girl next door look.,B07JGQM7DC,Visit the Nelle Harper Store,3.7
https://www.amazon.in/WILDHORN-Backpack-Compartment-Business-Stitching/dp/B09QL81ZHB/ref=sr_1_65?crid=2M096C61O4MLT&keywords=bags&qid=1690704218&sprefix=ba%2Caps%2C283&sr=8-65,"WILDHORN 31L Laptop Backpack for Men/Women I Fits upto 15.6"" Laptop I Waterproof I Travel/Business/College Bookbags",599,"1,478",,{},Visit the WildHorn Store,4.0
https://www.amazon.in/Safari-Spartan-Water-Resistant-Backpack/dp/B09B277CR5/ref=sr_1_66?crid=2M096C61O4MLT&keywords=bags&qid=1690704218&sprefix=ba%2Caps%2C283&sr=8-66,"Safari Spartan 21 Ltrs Water Resistant Backpack - Teal, S (SPARTAN19CBTEA)",599,912,,B09B277CR5,Visit the Safari Store,3.8
https://www.amazon.in/TRUE-Emperor-Anti-Theft-backpack-charging/dp/B0BYB631NR/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1690704218&sprefix=ba%2Caps%2C283&sr=8-67,"TRUE HUMAN® Emperor Anti-Theft Pocket backpack With USB charging Port Laptop,office,college,travel",680,203,,B0BYB631NR,Visit the TRUE HUMAN Store,3.6
https://www.amazon.in/FATMUG-Foldable-Luggage-Packing-Storage/dp/B07YFNXC3H/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1690704218&sprefix=ba%2Caps%2C283&sr=8-68,FATMUG Polyester Foldable Duffle Travel,1099,"1,423",,{},,4.2
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzQ1ODU0NDU5NjMzMTIzOjE2OTA3MDQyMTg6c3BfYnRmOjMwMDAxNTU4MDM0NjEzMjo6MDo6&url=%2FPLEXY-Backpack-ARTIFICAL-LEATHER-BAGPACK%2Fdp%2FB0CBQC6LPY%2Fref%3Dsr_1_69_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704218%26sprefix%3Dba%252Caps%252C283%26sr%3D8-69-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,PLEXY Medium 28L Laptop Backpack FAUXY ARTIFICAL LEATHER LAPTOP BAGPACK,499,,,B0CBQC6LPY,PLEXY,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MToxNzQ1ODU0NDU5NjMzMTIzOjE2OTA3MDQyMTg6c3BfYnRmOjIwMDQxNjk1Njc2MzA2OjowOjo&url=%2FCosmus-Casual-Backpack-Charger-College%2Fdp%2FB08D7DTWLF%2Fref%3Dsr_1_70_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704218%26sprefix%3Dba%252Caps%252C283%26sr%3D8-70-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,Cosmus Vogue Casual Laptop Backpack with USB Charger Port 46cm 26 Litre Dark Grey College,1409,"1,415",,B08D7DTWLF,,4.2
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDA0NTU5ODA5Mzg0MjMxOjE2OTA3MDQyODk6c3BfYXRmX25leHQ6MzAwMDA2Nzg5Njc3NDMyOjowOjo&url=%2FWALKENT-Waterproof-Polyester-Material-Hazel%2Fdp%2FB0C7KP5BT4%2Fref%3Dsr_1_65_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704289%26sprefix%3Dba%252Caps%252C283%26sr%3D8-65-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT 15.6"" Laptop",1990,,"Looking for a stylish and practical laptop bag? Look no further than WALKENT'S HAZEL laptop bag! Our Hazel bag features a sleek and modern design, while still providing all the functionality you need to stay organized and comfortable throughout your day. Here are some of its key features:✅ Waterproof and scratch resistant Special New Silk Polyester outer material that keeps your belongings safe from the elements✅ A spacious 20-liter capacity and lightweight 800-gram design make this bag perfect for daily use, whether you're commuting to work or heading to class✅ Side bottle pocket for easy access to your drink, as well as front pockets and organizer pockets inside the bag to keep all of your essentials at hand✅ Cushioned shoulder straps and laptop compartment keep you comfortable and your laptop protected✅ Trolley strap allows you to attach the Hazel to your luggage for easy transportationDon't settle for a boring, uninspired laptop bag. Upgrade to Walkent's Hazel bag and enjoy both style and functionality. It's the perfect choice for anyone looking for a premium quality laptop bag for office or college use, whether you're a man or a woman.",B0C7KP5BT4,Visit the WALKENT Store,
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDA0NTU5ODA5Mzg0MjMxOjE2OTA3MDQyODk6c3BfYXRmX25leHQ6MzAwMDA2ODIyMTI2NjMyOjowOjo&url=%2FWALKENT-Premium-Support-Pockets-Elprine%2Fdp%2FB0C7KP65DP%2Fref%3Dsr_1_66_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704289%26sprefix%3Dba%252Caps%252C283%26sr%3D8-66-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,"WALKENT Premium 15.6"" Laptop",4990,,"Introducing the WALKENT ELRPINE Laptop Backpack, a perfect combination of style and functionality. This premium laptop bag is designed to meet the needs of modern professionals and college students alike. With a capacity of 28 liters, it provides ample space to store your laptop and other essentials. Here are some key features that make the Walkent Elrpine stand out:Bold and Stylish Design: The front of the bag features a bold and stylish design that is sure to turn heads and make a statement.Waterproof and Scratch Resistant Material:The outer material of the bag is made of waterproof and scratch-resistant polyester, ensuring the safety of your laptop and other essentials in all weather conditions. Cushioned Shoulder Straps:  The cushioned shoulder straps provide maximum comfort, even when carrying the bag for extended periods. Front Utility Pockets: Keep your accessories organized and within easy reach with the front utility pockets. Front Chest Straps: The front chest straps ensure easy load distribution, reducing the strain on your back and shoulders. Hidden Waterproof Zipper: The hidden waterproof zipper adds an extra layer of protection to your belongings. Stylish and Fashionable: The Walkent Elrpine laptop backpack is not only functional, but also stylish and fashionable, making it the perfect choice for office and college use by men.Don't settle for just any laptop bag. Choose the best with the Walkent Elrpine, the premium laptop backpack that combines style and functionality to meet all your needs.",B0C7KP65DP,Visit the WALKENT Store,
https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3X45WZ/ref=sr_1_67?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-67,ADISA Light Weight Laptop Backpack 32 Ltrs,499,"6,037",,B07F3X45WZ,Visit the ADISA Store,4.0
https://www.amazon.in/Safari-Overnighter-Resistant-Travelling-All-Purpose/dp/B097JM98M1/ref=sr_1_68?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-68,"Safari Seek 32 Ltrs Overnighter Travel Laptop Backpack (Blue), Water Resistant Spacious",2299,169,"Seek 32L is a compact offering from Safari's overnighter laptop backpack ranges. Equipped with a unique offering of luggage-like opening (or book opening), this bag is perfect to meet ALL your travel needs - Work or Adventure Leisure! Made out of water-resistant fabric & front panel design, it serves as a highly elegant look. On the inside, cross packing straps are provided to help organise your packing. With a 17"" laptop and a tablet compatibility compartment Seek 32 has a total capacity of 32 liters, provided with compression straps and breathable back mesh that prevents the back of the backpack from overheating. Go ahead and add this friendly Seek overnighter backpack to your travel collection, whether it be for a short business trip or a weekend getaway!",{},Visit the Safari Store,4.3
https://www.amazon.in/Glowic-College-Business-Backpack-WBAG-65/dp/B0BGX9CLSX/ref=sr_1_69?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-69,Glowic Office School College Business,929,74,"GLOWIC presents an affordable range of chic, stylish and classy bags. Perfect Look: Designed for the modern woman, we use a variety of trendy and traditional prints that make you and your bag stand out in the crowd. Colourful: Classic colour combinations as well as mix and match of hip patterns make these bags ideal for any occasion. Occasion: be it work, college,travel, event or a party, there is a perfect bag for everything and everyone. Long Lasting: Comfortable and Spacious, light to hold and long lasting, our line of fashionable sling bags and totes are a must have in any wardrobe Available in beautiful prints, eye catching embroidery and brilliant colours, our bags complement your clothes and accentuate your accessories.Available in beautiful prints, eye catching embroidery and brilliant colours, our bags complement your clothes and accentuate your accessories.",B0BGX9CLSX,Visit the Glowic Store,3.8
https://www.amazon.in/Nivia-Deflate-5180BK-Polyester-Round/dp/B07222KX3S/ref=sr_1_70?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-70,NIVIA Deflate Round 01 Polyester Gym,439,"7,475",,,,4.2
https://www.amazon.in/HAMMONDS-FLYCATCHER-Genuine-Shoulder-Messenger/dp/B07P2TQH78/ref=sr_1_71?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-71,HAMMONDS FLYCATCHER Genuine Leather Laptop,2623,"4,924",,B07P2TQH78,,4.3
https://www.amazon.in/Frantic-Velvet-School-Nursery-Travelling/dp/B091757GK4/ref=sr_1_72?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-72,Frantic Velvet Kids Soft Cartoon Animal Travelling School,309,"5,231","This Attractive School bag is tailored keeping in mind kid’s hectic school work load. It is so spacious, trendy and attractive that your school going children will love to carry. It is not only superior in quality and finish but also very durable and sturdy! - DescriptionThis is a perfect school bag for your school going kids, it keeps all the school stuff safe. This bag is made of durable materials for long lasting. It has 2 compartments. This Bag is Suitable for Age Group 1-5 Years going to Play School or Nursery. Whether Your Toddler or Kid Is Heading Off To School Or Going On Their First Big Adventure, Your Little One Will Love Carrying Their Very Own Backpack. - Perfect For:Preschool, Daycare, Hiking And Day Trips. A Perfect Backpack For Toddlers Headed To Preschool or Daycare. - Features: Include Roomy Main Zipper Pocket, Handle, Adjustable Shoulder Straps. - Specification: Material: VelvetSuit for: 1-5 years old childrenCompartments: 2 - Gift idea:This backpack is very beautiful and perfectly designed for your child.For Your Baby, it's the perfect gift for cuteness, softness and high quality.",B091757GK4,Visit the Frantic Store,3.8
https://www.amazon.in/Half-Moon-Backpack-Spacious-Multiple/dp/B0C6N3MYL2/ref=sr_1_73?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-73,Half Moon Aztec 37L School,649,174,,B0C6N3MYL2,Visit the Half Moon Store,3.6
https://www.amazon.in/Wildcraft-Polyester-Black-Laptop-8903338054290/dp/B012D4QKHW/ref=sr_1_74?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-74,Wildcraft 44 cms Polyester Black Laptop,1538,678,"This triple compartment laptop backpack is fitted with a padded sleeve for a laptop screen upto 15.4"" along with an internal organiser. With quick access pockets designed for your essentials such as keys and other accessories, this backpack also has a side mesh for a water bottle. This backpack has a Ventex back system that allows ventilation. The well cushioned back enhances support and comfort, making this bag perfect for around 2 days of travel.",B012D4QKHW,,4.3
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDA0NTU5ODA5Mzg0MjMxOjE2OTA3MDQyODk6c3BfbXRmOjIwMDkyNTI1OTc5Njk4OjowOjo&url=%2FNumber-Backpack-Compartment-Charging-Organizer%2Fdp%2FB09VTCNN75%2Fref%3Dsr_1_75_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704289%26sprefix%3Dba%252Caps%252C283%26sr%3D8-75-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,FUR JADEN Anti Theft Number Lock Backpack,679,"5,024","Stay organized all day with a durable and lightweight backpack from Fur Jaden. This back pack is a stylish and functional accessory for men and women. Can add admiration to an appealing and daring personality with a remarkable aesthetics and functionality. This backpack features an anti-theft design. You can also charge your phone on the go and organize your stuff like pro. Fur Jaden functional back pack is apt to protect your gadgets and belongings from being stolen while you travel, thanks to its special anti-theft design. Now keep your belongings safe with style. The backpack features multiple compartments that you may use for your laptop and other essentials. A remarkable feature of this backpack allows you to charge your phone while you are on the move. With an attached charging dock in the back you may connect a portable power bank with ease. Weighing about 600grams, this backpack is lightweight. The backpack is able to house a laptop of up to 15.6 inches and has seven inner compartments to place your other essentials. Made from durable quality polymer this Fur Jaden back pack is sturdy and reliable. Flaunt this bag with style and low maintenance as this bag is washable. This backpack is also suitable for school or college. The straps are designed to distribute the weight equally on each shoulder preventing any sort of discomfort. Use this back pack for office, college/school or during travels.",B09VTCNN75,FUR JADEN,4.0
https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo4NDA0NTU5ODA5Mzg0MjMxOjE2OTA3MDQyODk6c3BfbXRmOjMwMDAxNTU4MDM0NjEzMjo6MDo6&url=%2FPLEXY-Backpack-ARTIFICAL-LEATHER-BAGPACK%2Fdp%2FB0CBQC6LPY%2Fref%3Dsr_1_76_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1690704289%26sprefix%3Dba%252Caps%252C283%26sr%3D8-76-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,PLEXY Medium 28L Laptop Backpack FAUXY ARTIFICAL LEATHER LAPTOP BAGPACK,499,,,B0CBQC6LPY,PLEXY,
https://www.amazon.in/Safari-Sheild-Resistant-Casual-Backpack/dp/B09B26T7KQ/ref=sr_1_77?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-77,Safari Sheild 26 Ltrs Water Resistant Casual Backpack - (SHEILD19CBBLK),699,"1,118",,B09B26T7KQ,Visit the Safari Store,3.9
https://www.amazon.in/SKYBAGS-Unisex-Luggage-Duffel-Bag-DFHUS55ONG/dp/B07F342RQD/ref=sr_1_78?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-78,"Skybags Unisex Polyester Solid Pattern Hustle Df 55 (Orange, Small)",1585,318,"VIP Industries Limited is a renowned brand specializing in the manufacturing of quality bags for a wide range of purposes. With a rich history and extensive expertise in the industry, VIP Industries has established itself as a trusted provider of bags for numerous renowned brands. From travel luggage to stylish backpacks, business cases to trendy handbags, VIP Industries offers a diverse portfolio of products that cater to the diverse needs and preferences of its customers.",,,4.3
https://www.amazon.in/Tabelito-NEO-Backpack-Business-Compartment/dp/B0C2D2GPWJ/ref=sr_1_79?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-79,Tabelito® NEO 3O L Water Resistant Laptop/College/Office/School/Travel/Business,399,131,"Decent BACKPACK: The Tabelito Backpack / Daypack is made of HIGH QUALITY Anti Scratch Fabric with a sturdy zipper design, making it incredibly sturdy, tear-resistant, and capable of protecting your items from dust, rain, and filth. Even more robust and long-lasting are the strong buckle and zipper. LARGE CAPACITY & MULTI COMPARTMENTS & LIGHT WEIGHT: The backpack has three compartments. There is ample storage for clothes, books, a lunchbox, daily needs, and tech equipment accessories in the separate laptop compartment that fits a 15.6-inch laptop as well as a 15-inch, 14-inch, and 13-inch or Mac book. The middle compartment has enough capacity for a laptop charger, an iPad, a tablet, a smartphone, a document file, and other necessary accessories. There are two small elastic mesh side pockets for water bottles and a front compartment with zipper pockets for easy access items like a mask, wallet, metro card, and wallet. Make your goods more accessible and organised. HIGH QUALITY MATERIAL: The metal zippers on our backpack are made of high-quality, water-resistant Polyester fabric. Lightweight and strong build guarantee daily use that is safe and durable. Perfect for shopping, office work, business travel, weekend trips, and other outdoor activities. It is also the ideal backpack for teens, boys, girls, adults, and other genders.",B0C2D2GPWJ,Visit the Tabelito Store,4.0
https://www.amazon.in/Gear-Polyester-Travel-Duffle-DUFCRSTNG0406/dp/B075MMWRW6/ref=sr_1_80?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-80,Gear Cross Training 22L Water Resistant Travel Duffle,468,"16,609",One wide-access main compartments with double zippers. Two additional side pockets and one quick access pocket. Easily adjustable shoulder strap. Reinforced grab handle.,{},Visit the Gear Store,4.2
https://www.amazon.in/DailyObjects-Lush-Midnight-Trapeze-Crossbody/dp/B082HZVTRG/ref=sr_1_81?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-81,DailyObjects Trapeze Sling Crossbody,999,"1,262",,{},Visit the DailyObjects Store,4.0
https://www.amazon.in/Killer-Galaxy-Outdoor-Backpack-Daypack/dp/B07JKPZVHN/ref=sr_1_82?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-82,KILLER Galaxy Small Outdoor Mini Backpack 12L Daypack,657,"4,658","This 12 litre hiking backpack has the perfect capacity for carrying all your essentials when you are out for just a few hours: a picnic, water and a windcheater! Made of High grade PU coated polyester Fabric. Highly Durable And Long-Lasting Performance. Unisex Multi-purpose Daypack",B07JKPZVHN,KILLER,4.0
https://www.amazon.in/Genie-compartments-Lightweight-Travelling-Purpose-36/dp/B097JHSJTL/ref=sr_1_83?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-83,"Genie Lily Laptop Backpack for Women, 3 compartments, Stylish and Trendy College",999,3,"Genie Lily Laptop Backpack for Women, 3 compartments, Stylish and Trendy College Bags for Girls, Water Resistant and Lightweight Bags for Office and Travelling Purpose.36 litres (19 inch) Black colour",B097JHSJTL,Visit the Genie Store,5.0
https://www.amazon.in/House-Quirk-Maternity-Backpack-Elephant/dp/B07QV7SH4S/ref=sr_1_84?crid=2M096C61O4MLT&keywords=bags&qid=1690704289&sprefix=ba%2Caps%2C283&sr=8-84,House of Quirk Baby Diaper,1399,"3,925",,B07QV7SH4S,,4.3
